address,source,name,creation_date
LIBERTE 6 EXTENSION LOT L1,http://creationdentreprise.sn/les-professionnels-du-batiment-et-des-services-sarl,LES PROFESSIONNELS DU BATIMENT ET DES SERVICES SARL,15/04/2015
GOLF NORD CITE SHS VILLA N°107,http://creationdentreprise.sn/senegalese-international-services-sarl,SENEGALESE INTERNATIONAL SERVICES SARL,15/04/2015
HANN MARISTES ILOT V N°73 /,http://creationdentreprise.sn/business-activities-and-management-services-sarl,BUSINESS ACTIVITIES AND MANAGEMENT SERVICES - SARL,12/05/2015
"9 , RUE JEAN MERMOZ IMMEUBLE...",http://creationdentreprise.sn/click-services-senegal-sarl,CLICK SERVICES SENEGAL - SARL,20/03/2015
ISRA 2 HANN BEL AIR BATIMENT...,http://creationdentreprise.sn/societe-occitane-de-services-senegal,SOCIETE OCCITANE DE SERVICES SENEGAL,16/04/2015
PATTE D'OIE N°07 APPT...,http://creationdentreprise.sn/agence-amina-travel-tours-sarl,AGENCE AMINA TRAVEL TOURS - SARL,20/03/2015
SCAT URBAM VILLA N°26 /,http://creationdentreprise.sn/general-response-group-sarl,GENERAL RESPONSE GROUP - SARL,23/03/2015
GARAGE PETERSEN CANTINE B 26,http://creationdentreprise.sn/ndoci-suarl,NDOCI SUARL,20/04/2015
CITE ASECNA YEUMBEUL N°1119 /,http://creationdentreprise.sn/groupe-disa-services-sarl,GROUPE DISA SERVICES - SARL,10/04/2015
OUEST FOIRE LOT 16 /,http://creationdentreprise.sn/infinigroup-sarl,INFINIGROUP - SARL,15/04/2015
CITE AIR AFRIQUE N°16-17 /,http://creationdentreprise.sn/keur-mindolo-sarl,KEUR MINDOLO - SARL,10/04/2015
LIBERTE I IMMEUBLE 1050 /,http://creationdentreprise.sn/kellynette-multi-services-suarl,KELLYNETTE MULTI-SERVICES - SUARL,16/04/2015
POINT E RUE 2 ANGLE B VILLA N...,http://creationdentreprise.sn/alternatif-consulting-suarl,ALTERNATIF CONSULTING - SUARL,15/04/2015
"52 , RUE FELIX FAURE /",http://creationdentreprise.sn/senegalo-italienne-dinvestissements-sa,SENEGALO ITALIENNE D'INVESTISSEMENTS - SA,24/03/2015
YOFF RANRHAR ROUTE DE L'...,http://creationdentreprise.sn/retpaille-sarl,RETPAILLE SARL,15/04/2015
24 BIS CITE FILAOS RUFISQUE,http://creationdentreprise.sn/concept-habitat-sarl,CONCEPT HABITAT SARL,20/04/2015
"66 , RUE CARNOT RESIDENCE...",http://creationdentreprise.sn/azur-investment-holding-sa,AZUR INVESTMENT HOLDING - SA,24/03/2015
PIKINE TALLY BOUBESS VILLA N°...,http://creationdentreprise.sn/mydle-funds-sn-sarl,MYDLE FUNDS SN SARL,13/11/2015
LIBERTE VI EXTENSION COMICO...,http://creationdentreprise.sn/linden-service-suarl,LINDEN SERVICE -SUARL,24/03/2015
NORD FOIRE AZUR 1 VILLA N°99 /,http://creationdentreprise.sn/atrucksen-suarl,ATRUCKSEN - SUARL,23/03/2015
RTE DES ALMADIES FACE...,http://creationdentreprise.sn/societe-civile-immobiliere-blanchot,SOCIETE CIVILE IMMOBILIERE BLANCHOT,20/04/2015
PARCELLES ASSAINIES UNITE 14...,http://creationdentreprise.sn/fall-khoury-services-sarl,FALL KHOURY SERVICES SARL,14/04/2015
JET D'EAU RESIDENCE ABC...,http://creationdentreprise.sn/societe-detude-de-conception-et-de-realisation-sarl,SOCIETE D'ETUDE DE CONCEPTION ET DE REALISATION SARL,14/04/2015
SACRE COEUR 3 N° 9746,http://creationdentreprise.sn/jour-j-suarl,JOUR J SUARL,16/04/2015
ROUTE DE SANGALKAM CITE...,http://creationdentreprise.sn/societe-de-construction-de-negoce-et-de-transport-sarl,SOCIETE DE CONSTRUCTION DE NEGOCE ET DE TRANSPORT - SARL,23/03/2015
GRAND YOFF ZONE COMMERCIALE...,http://creationdentreprise.sn/holding-senegalo-tunisienne-sa,HOLDING SENEGALO TUNISIENNE SA,02/04/2015
KM 12 ROUTE DE RUFISQUE...,http://creationdentreprise.sn/autorecicling-senegal-sarl,AUTORECICLING SENEGAL - SARL,20/03/2015
PARCELLES ASSAINIES UNITE 02...,http://creationdentreprise.sn/ngardiame-sarl,NGARDIAME - SARL,10/04/2015
CITE MILLIONNAIRE GRAND YOFF...,http://creationdentreprise.sn/boulangerie-fouquets-sarl,BOULANGERIE FOUQUET's SARL,14/04/2015
NGOR ALMADIES FACE MOSQUEE...,http://creationdentreprise.sn/bahkam-sarl,BAHKAM - SARL,14/04/2015
17 RUE JULES FERRY,http://creationdentreprise.sn/april-africa-sa,APRIL AFRICA SA,23/04/2015
USINE NIARY TALLY N°1431 /,http://creationdentreprise.sn/societe-dingenierie-et-de-management-sarl,SOCIETE D'INGENIERIE ET DE MANAGEMENT - SARL,15/04/2015
RESIDENCE DE LA PAIX MIXTA...,http://creationdentreprise.sn/digital-suarl,DIGITAL SUARL,16/04/2015
CITE SIPRES MOURTADA OUEST...,http://creationdentreprise.sn/societe-senegalaise-de-culture-legumiere-suarl,SOCIETE SENEGALAISE DE CULTURE LEGUMIERE - SUARL,15/04/2015
SOPRIM EXTENSION VILLA N°227 /,http://creationdentreprise.sn/c-mp-sarl,C. M.P. - SARL,15/04/2015
POINT E RUE 3 X C IMMEUBLE...,http://creationdentreprise.sn/exploitation-agricole-de-mbane-sa-0,EXPLOITATION AGRICOLE DE MBANE-SA,20/06/2015
POINT E RUE 3 X C IMMEUBLE...,http://creationdentreprise.sn/exploitation-agricole-de-mbane-sa,EXPLOITATION AGRICOLE DE MBANE-SA,20/06/2015
HLM 4 N°146K 1ER ETAGE,http://creationdentreprise.sn/gandiole-travaux-publics-sarl,GANDIOLE TRAVAUX PUBLICS SARL,24/04/2015
MALICK SY X AUTOROUTE...,http://creationdentreprise.sn/ferrometal-aeronautal-pan-africana-suarl,FERROMETAL AERONAUTAL PAN-AFRICANA-SUARL,14/04/2015
YOFF APECSY N°E74,http://creationdentreprise.sn/global-cargo-services-suarl,GLOBAL CARGO SERVICES SUARL,27/04/2015
MARISTE IMMEUBLE S19 3E ETAGE,http://creationdentreprise.sn/cicotrans-suarl,CICOTRANS SUARL,20/03/2015
"OUEST FOIRE , LOT N°18 , EN...",http://creationdentreprise.sn/resampe-sarl,RESAMPE - SARL,13/04/2015
SCAT URBAM GRAND YOFF N°35,http://creationdentreprise.sn/senital-trading,SENITAL TRADING,20/03/2015
SACRE COEUR 3 VILLA N°8968 /,http://creationdentreprise.sn/piccola-italia-sarl,PICCOLA ITALIA - SARL,14/04/2015
NORD FOIRE CITE LONASE N°32,http://creationdentreprise.sn/one-sarl,ONE SARL,16/03/2015
LIBERTE 6 CAMP LECLERC N°94,http://creationdentreprise.sn/scantima-sarl,SCANTIMA SARL,16/03/2015
YOFF TOUNDOP RYA VILLA N°33 /,http://creationdentreprise.sn/cares-sarl,CARES - SARL,14/04/2015
REGUS DAKAR CITY CENTRE AZUR...,http://creationdentreprise.sn/bonte-senegal-0,BONTE SENEGAL,04/06/2015
30 RUE MOUSSE DIOP IMMEUBLE...,http://creationdentreprise.sn/vip-fashion-sarl,VIP FASHION SARL,14/04/2015
07 RUE ZONE INDUSTRIELLE KM 4...,http://creationdentreprise.sn/egir-senegal-suarl,EGIR SENEGAL - SUARL,13/04/2015
PIKINE TALLY BOUMACK N°3774,http://creationdentreprise.sn/gie-richard-ngone-daouda,GIE RICHARD NGONE DAOUDA,30/01/2015
BOULEVARD DU CENTENAIRE RUE...,http://creationdentreprise.sn/elec-transparence-sarl,ELEC TRANSPARENCE SARL,24/03/2015
GOLF SUD N°40,http://creationdentreprise.sn/gie-keur-serigne-fallou,GIE KEUR SERIGNE FALLOU,30/01/2015
QUARTIER FASS TIKH BARGNY,http://creationdentreprise.sn/gie-global-connecting-service,GIE GLOBAL CONNECTING SERVICE,06/02/2015
HANN MARISTES N°79,http://creationdentreprise.sn/gie-aux-aurores,GIE AUX AURORES,02/02/2015
MEDINA RUE 11 X BLAISE DIAGNE,http://creationdentreprise.sn/gie-ndefatu-services,GIE NDEFATU SERVICES,02/02/2015
LIBERTE 6 CONACHAP VILLA N°219,http://creationdentreprise.sn/mass-travaux-publics-suarl,MASS TRAVAUX PUBLICS SUARL,23/03/2015
63 CITE ADAMA DIOP GOLF NORD...,http://creationdentreprise.sn/negoce-service-conseil-sarl,NEGOCE-SERVICE-CONSEIL SARL,23/03/2015
GRAND DAKAR VILLA N°718,http://creationdentreprise.sn/genie-pubconcept-suarl,GENIE-PUB.CONCEPT SUARL,20/03/2015
21 AVENUE JEAN JAURES,http://creationdentreprise.sn/assembene-conception-senegal,ASSEMBENE CONCEPTION SENEGAL,13/03/2015
POINT E RUE DE FATICK X BLD...,http://creationdentreprise.sn/investissement-caesars-afrique-sarl,INVESTISSEMENT CAESARS AFRIQUE SARL,20/03/2015
HANN 3 QUARTIER DEMBA FALL EN...,http://creationdentreprise.sn/societe-mame-faty-issa-diop-sarl,SOCIETE MAME FATY ISSA DIOP SARL,20/03/2015
PATTE D'OIE BUILDERS N°H...,http://creationdentreprise.sn/creaticstudio-sarl,CREATICSTUDIO SARL,20/03/2015
BAOBAB 880 RUE BYAR,http://creationdentreprise.sn/osylis-sarl,OSYLIS SARL,23/03/2015
BOULEVARD DU CENTENAIRE RUE...,http://creationdentreprise.sn/eautap-service-sarl,EAUTAP SERVICE SARL,23/03/2015
"KM 4,8 BOULEVARD DU...",http://creationdentreprise.sn/societe-civile-immobiliere-emba-sci-emba,SOCIETE CIVILE IMMOBILIERE EMBA - SCI EMBA,23/03/2015
KM 11 ROUTE DE RUFISQUE,http://creationdentreprise.sn/entreprise-cheikh-ahmadou-bamba-ecab-sarl,ENTREPRISE CHEIKH AHMADOU BAMBA - ECAB - SARL,20/03/2015
LIBERTE 6 EXTENSION VILLA N°...,http://creationdentreprise.sn/tyma-building-senegal,TYMA BUILDING SENEGAL,25/03/2015
POINT E RUE 6 X C,http://creationdentreprise.sn/societe-civile-immobiliere-sablux-lilas-sci-sablux-lilas,SOCIETE CIVILE IMMOBILIERE SABLUX LILAS - SCI SABLUX LILAS,17/03/2015
OUEST FOIRE N°8,http://creationdentreprise.sn/societe-civile-immobiliere-kibo,SOCIETE CIVILE IMMOBILIERE KIBO,20/03/2015
FANN MERMOZ N°4,http://creationdentreprise.sn/avb-aluminos-senegal-sarl,AVB ALUMINOS SENEGAL SARL,23/03/2015
GUEULE TAPEE RUE 61X52,http://creationdentreprise.sn/agrinafica-sarl,AGRINAFICA SARL,23/03/2015
IMMEUBLE N°245 DERRIERE...,http://creationdentreprise.sn/sky-senegal-suarl,SKY SENEGAL SUARL,01/06/2015
04 RUE CARNOT X LEOPOLD SEDAR...,http://creationdentreprise.sn/dakar-english-language-center-sarl,DAKAR ENGLISH LANGUAGE CENTER SARL,23/03/2015
YOFF ROUTE DE L'AEROPORT...,http://creationdentreprise.sn/haramen-multimedia-suarl,HARAMEN MULTIMEDIA SUARL,25/03/2015
YOFF ROUTE DE L'AEROPORT...,http://creationdentreprise.sn/amina-auto-suarl,AMINA AUTO SUARL,25/03/2015
SACRE COEUR 3 VILLA N°10146,http://creationdentreprise.sn/societe-de-distribution-de-commerce-et-de-marketing-suarl,SOCIETE DE DISTRIBUTION DE COMMERCE ET DE MARKETING SUARL,06/01/2015
GOLF NORD 1 N°134/135...,http://creationdentreprise.sn/archives-africa-sarl,ARCHIVES AFRICA SARL,07/01/2015
KM 12 ROUTE DE RUFISQUE...,http://creationdentreprise.sn/daraay-coki-services-sarl-dcs-sarl,DARAAY COKI SERVICES SARL - D.C.S. SARL,08/05/2015
LIBERTE 6 EXTENSION N°32,http://creationdentreprise.sn/international-staffing-company-sarl-0,INTERNATIONAL STAFFING COMPANY SARL,10/03/2015
DIEUPPEUL 4 VILLA N°2962 B,http://creationdentreprise.sn/boomrang-suarl,BOOMRANG SUARL,10/03/2015
YOFF APECSY VILLA N°95 BIS,http://creationdentreprise.sn/distripad-senegal-sarl-0,DISTRIPAD SENEGAL SARL,07/05/2015
YOFF APECSY VILLA N°95 BIS,http://creationdentreprise.sn/distripad-senegal-sarl,DISTRIPAD SENEGAL SARL,07/05/2015
"3, AVENUE SEYDINA ROHOU LAYE...",http://creationdentreprise.sn/experts-reunis,EXPERTS REUNIS,19/03/2015
AZUR 15 BUILDING 12 BLD DJILY...,http://creationdentreprise.sn/african-industrie-and-commerce-sa-aic-sa,AFRICAN INDUSTRIE AND COMMERCE SA - A.I.C. SA,08/05/2015
OUEST FOIRE VILLA N°7 BP 17073,http://creationdentreprise.sn/areda-meubles,AREDA MEUBLES,11/03/2015
NGOR SUNUGAL LOT N°3 EN FACE...,http://creationdentreprise.sn/wash-nicely-sarl,WASH NICELY SARL,04/09/2014
BLD DE L'EST x 2 BIS...,http://creationdentreprise.sn/bsk-immo-sarl,BSK IMMO SARL,08/05/2015
CITE CLAUDEL VILLA N°78,http://creationdentreprise.sn/societe-generale-damenagements-et-de-construction-sarl-sogac-sarl,SOCIETE GENERALE D'AMENAGEMENTS ET DE CONSTRUCTION SARL - SOGAC SARL,06/05/2015
ZONE A VILLA N°64/A,http://creationdentreprise.sn/linternational-de-transport-et-de-groupage-sarl,L'INTERNATIONAL DE TRANSPORT ET DE GROUPAGE SARL,06/05/2015
NGOR ALMADIES EN FACE STADE...,http://creationdentreprise.sn/orbit-sarl,ORBIT SARL,06/05/2015
PARCELLES ASSAINIES UNITE 15...,http://creationdentreprise.sn/iao-dakar-suarl,IAO DAKAR SUARL,06/05/2015
AMITIE 3 N°4627,http://creationdentreprise.sn/elephant-rouge-sarl,ELEPHANT ROUGE SARL,08/05/2015
LIBERTE 6 EXTENSION LOT N°32...,http://creationdentreprise.sn/evasion-travel-tours-sarl,EVASION TRAVEL TOURS SARL,08/05/2015
ROUTE DE L'AEROPORT EN...,http://creationdentreprise.sn/zonubio-canafric-inc-sarl,ZONUBIO CANAFRIC INC SARL,08/05/2015
RUE 37 x BLAISE DIAGNE MEDINA,http://creationdentreprise.sn/xpress-graphic-suarl,XPRESS GRAPHIC SUARL,06/05/2015
58 RUE SAINT MICHEL,http://creationdentreprise.sn/el-amine-agro-services-sarl,EL AMINE AGRO SERVICES SARL,07/05/2015
CITE MIXTA EST FOIRE N°21C11,http://creationdentreprise.sn/elis-voyages-sarl,ELIS VOYAGES SARL,08/05/2015
CITE COCHAPEC OUEST FOIRE...,http://creationdentreprise.sn/galaxie-sarl,GALAXIE SARL,07/05/2015
LOT N° 5 SODIDA,http://creationdentreprise.sn/one-world-international-sa,ONE WORLD INTERNATIONAL - SA,16/04/2015
"7, RUE SAINT MICHEL X...",http://creationdentreprise.sn/la-senegalaise-du-droit-dauteur-et-des-droits-voisins-sc,LA SENEGALAISE DU DROIT D'AUTEUR ET DES DROITS VOISINS - SC,22/04/2015
"1, BOULEVARD DE LA LIBERATION",http://creationdentreprise.sn/first-logistics-international-sarl,FIRST LOGISTICS INTERNATIONAL - SARL,22/04/2015
PIKINE ROUTE DES NIAYES,http://creationdentreprise.sn/gold-afrik-limited-sa,GOLD AFRIK LIMITED - SA,22/04/2015
SICAP LIBERTE II VILLA N° 1395,http://creationdentreprise.sn/salyass-sarl,SALYASS - SARL,16/04/2015
"SODIDA RUE 14 PROLONGEE,...",http://creationdentreprise.sn/secu-foudre-sarl,SECU-FOUDRE - SARL,23/04/2015
CITE AELMOS OUEST FOIRE VILLA...,http://creationdentreprise.sn/edilblocs-sarl,EDILBLOCS - SARL,23/04/2015
141-143 AVENUE PRESIDENT...,http://creationdentreprise.sn/univers-du-mobile-multimedia-suarl,UNIVERS DU MOBILE MULTIMEDIA SUARL,07/05/2015
SICAP AMITIE 2 VILLA N°4167,http://creationdentreprise.sn/al-makhtoum-sarl,AL MAKHTOUM SARL,06/05/2015
CITE IMPOTS ET DOMAINES VILLA...,http://creationdentreprise.sn/le-defi-initiative-et-qualite-pour-loptimisation-le-diqo-sarl,LE DEFI INITIATIVE ET QUALITE POUR L'OPTIMISATION - LE DIQO - SARL,29/04/2015
"58, RUE JULES FERRY",http://creationdentreprise.sn/alliance-dakar-immobilier-adi-sarl,ALLIANCE DAKAR IMMOBILIER - A.D.I - SARL,27/04/2015
MARISTES 2 IMMEUBLE S19 3EME...,http://creationdentreprise.sn/cico-distribution-sarl-cicodis-sarl,CICO DISTRIBUTION SARL - CICODIS SARL,06/05/2015
CITE ASECNA OUAKAM VILLA N° 11,http://creationdentreprise.sn/sen-communication-sarl,SEN COMMUNICATION - SARL,01/04/2015
RUE CARNOT x DOCTEUR THESE /...,http://creationdentreprise.sn/atout-route-sarl,ATOUT ROUTE SARL,06/05/2015
SACRE COEUR 3 N°8869,http://creationdentreprise.sn/dabaddo-senegal-sarl,DABADDO SENEGAL SARL,05/05/2015
CITE AELMOS VILLA N° 51 OUEST...,http://creationdentreprise.sn/domus-dakar-sarl,DOMUS DAKAR - SARL,22/04/2015
DAKAR LOT N°6988/N7 YOFF...,http://creationdentreprise.sn/entreprise-industrielle-logistique-transport-sarl-ei-logistique-transport-sarl,ENTREPRISE INDUSTRIELLE LOGISTIQUE TRANSPORT SARL - E.I. LOGISTIQUE TRANSPORT SARL,05/05/2015
SODIDA LOT N°106,http://creationdentreprise.sn/general-services-suarl,GENERAL SERVICES SUARL,06/05/2015
"SODIDA RUE 14 PROLONGEE,...",http://creationdentreprise.sn/sodev-construction-sarl,SODEV- CONSTRUCTION - SARL,23/04/2015
HLM GRAND YOFF N°81 ZC,http://creationdentreprise.sn/al-baraka-sarl,AL BARAKA SARL,06/05/2015
"CITE CPI, 12-12 BIS, IMMEUBLE...",http://creationdentreprise.sn/hostech-sarl,HOSTECH - SARL,22/04/2015
LIBERTE 6 VDN LOT N°23,http://creationdentreprise.sn/kof-consulting-senegal-suarl,KOF CONSULTING SENEGAL SUARL,06/05/2015
SOTRAC MERMOZ VILLA N° 40,http://creationdentreprise.sn/global-logistics-services-glos-sarl,GLOBAL LOGISTICS & SERVICES - G.L.O.S - SARL,22/04/2015
65 BOULEVARD DE LA GUEULE...,http://creationdentreprise.sn/nxgn-industries-suarl,NXGN INDUSTRIES SUARL,06/05/2015
CITE COMICO VDN N°20,http://creationdentreprise.sn/societe-de-developpement-de-lhabitat-et-de-construction-sarl-sodhaco-sarl,SOCIETE DE DEVELOPPEMENT DE L'HABITAT ET DE CONSTRUCTION SARL - SODHACO SARL,06/05/2015
LIBERTE 6 EXTENSION VILLA N°...,http://creationdentreprise.sn/italienne-de-construction,ITALIENNE DE CONSTRUCTION,22/04/2015
10 BLD DE L'EST x RUE 2...,http://creationdentreprise.sn/agrisana-africa-sarl,AGRISANA AFRICA SARL,05/05/2015
PARCELLES ASSAINIES UNITE 05...,http://creationdentreprise.sn/diallo-ibrahima-anne-mamoudou-sarl-diama-sarl,DIALLO-IBRAHIMA-ANNE-MAMOUDOU SARL - D.I.A.M.A. SARL,05/05/2015
NDOUKHOURA PEULH,http://creationdentreprise.sn/societe-industrielle-agro-alimentaire-sarl-si-2a-sarl,SOCIETE INDUSTRIELLE AGRO-ALIMENTAIRE SARL - SI 2A SARL,05/05/2015
DAKAR AVENUE EMILE BADIANE x...,http://creationdentreprise.sn/africa-zone-trading-suarl,AFRICA ZONE TRADING SUARL,05/05/2015
10 RUE MALAN,http://creationdentreprise.sn/fina-distribution-alimentaire-sarl-fda-sarl,FINA DISTRIBUTION ALIMENTAIRE SARL - F.D.A. SARL,03/03/2015
ROUTE DE NGOR ALMADIES EN...,http://creationdentreprise.sn/phymanalu-sarl,PHYMANALU SARL,03/03/2015
LIBERTE 6 EXTENSION N°08,http://creationdentreprise.sn/g-mak,G MAK,24/01/2014
2 PLACE DE L'...,http://creationdentreprise.sn/african-corporate-services-acs,AFRICAN CORPORATE SERVICES - ACS,22/04/2015
HANN MARISTE II VILLA N° T/27,http://creationdentreprise.sn/filytech,FILYTECH,30/04/2015
"05, RUE CALMETTE 3°ETAGE",http://creationdentreprise.sn/inkoa,INKOA,30/04/2015
BOULEVARD DE L'EST X...,http://creationdentreprise.sn/guisse-invest,GUISSE INVEST,16/04/2015
CITE DIAMALAYE II VILLA N°...,http://creationdentreprise.sn/engros-italia,ENGROS ITALIA,29/04/2015
"29, BOULEVARD DE LA LIBERATION",http://creationdentreprise.sn/entreprise-global-services-egs,ENTREPRISE GLOBAL SERVICES - EGS,29/04/2015
POINT E RUE 1 VILLA N° 06,http://creationdentreprise.sn/west-pharm,WEST PHARM,22/04/2015
"CITE CPI, 12-12 BIS, IMMEUBLE...",http://creationdentreprise.sn/horizons-telecom-services-ht-services,HORIZONS TELECOM SERVICES - H.T SERVICES,22/04/2015
CITE IMPOTS ET DOMAINES VILLA...,http://creationdentreprise.sn/societe-africaine-des-travaux-de-transports-et-de-logistiques,SOCIETE AFRICAINE DES TRAVAUX DE TRANSPORTS ET DE LOGISTIQUES,14/04/2015
ZONE DE CAPTAGE N°405,http://creationdentreprise.sn/soma-energy-group-sarl,SOMA ENERGY GROUP SARL,03/03/2015
LIBERTE 6 EXTENSION N°180,http://creationdentreprise.sn/societe-civile-immobiliere-first-building-sci-first-building,SOCIETE CIVILE IMMOBILIERE FIRST BUILDING - SCI FIRST BUILDING,27/02/2015
KM 15 ROUTE DE RUFISQUE,http://creationdentreprise.sn/gie-horticom-agropastoral,GIE HORTICOM AGROPASTORAL,12/02/2015
40-41 RUE MOHAMED 5 x JULES...,http://creationdentreprise.sn/societe-generale-de-produits-petroliers-sarl,SOCIETE GENERALE DE PRODUITS PETROLIERS SARL,03/03/2015
OUAKAM CITE TOUBA MONTAGNE...,http://creationdentreprise.sn/paydunya,PAYDUNYA,13/04/2015
OUAKAM AEROPORT EN FACE CITE...,http://creationdentreprise.sn/ndiobo-adama,NDIOBO ADAMA,30/03/2015
LIBERTE 6 EXTENSION VILLA N°...,http://creationdentreprise.sn/toundoubeer,TOUNDOUBEER,30/03/2015
OUEST FOIRE EN FACE CICES...,http://creationdentreprise.sn/ampleur-dune-main-doeuvre-productive-industrielle-reformiste-et-eportative-ampire,AMPLEUR D'UNE MAIN D'OEUVRE PRODUCTIVE INDUSTRIELLE REFORMISTE ET EPORTATIVE - AMPIRE,10/04/2015
POSTE THIAROYE PARCELLE N° 163,http://creationdentreprise.sn/ngothio,NGOTHIO,01/04/2015
LOTISSEMENT CICES APPT 286...,http://creationdentreprise.sn/fricel-sarl,FRICEL SARL,04/03/2015
RUFISQUE KEUR NDIAYE LO...,http://creationdentreprise.sn/km-technologie-ingenierie-et-fourniture-industrielle,KM TECHNOLOGIE INGENIERIE ET FOURNITURE INDUSTRIELLE,13/04/2015
"18 , RUE BUGNICOURT EX KLEBER",http://creationdentreprise.sn/renworld-senegal,RENWORLD SENEGAL,13/04/2015
ROUTE DES ALMADIES VILLA N° 28,http://creationdentreprise.sn/hansom-senegal,HANSOM SENEGAL,13/04/2015
"115 , RUE CARNOT",http://creationdentreprise.sn/senairlift,SENAIRLIFT,26/03/2015
"KM 4,5 BOULEVARD DU...",http://creationdentreprise.sn/dakar-import-export,DAKAR IMPORT EXPORT,07/04/2015
"64, RUE CARNOT X RUE DOCTEUR...",http://creationdentreprise.sn/societe-civile-immobiliere-darou-rahmane-famille-kebe-et-freres,SOCIETE CIVILE IMMOBILIERE DAROU RAHMANE FAMILLE KEBE ET FRERES,14/04/2015
derkle villa n° 21,http://creationdentreprise.sn/seeafrika-senegal,seeafrika senegal,10/04/2015
"ouest foire, lot 01, face...",http://creationdentreprise.sn/sn-dkr-2015-b-7756,sn dkr 2015 b 7756,10/04/2015
rue 14 prolongee sodida lot 06,http://creationdentreprise.sn/manou-business-international,manou business international,10/04/2015
golf sud cite alioune sow...,http://creationdentreprise.sn/alzamel-international,alzamel international,01/04/2015
PARCELLES ASSAINIES UNITE 20...,http://creationdentreprise.sn/noflaay-sarl,NOFLAAY SARL,04/03/2015
NORD FOIRE N°12 / 45449,http://creationdentreprise.sn/socio-consult-et-genderconsulting-group-sarl,SOCIO-CONSULT ET GENDERCONSULTING GROUP SARL,04/03/2015
almadies zone 7 lot a,http://creationdentreprise.sn/innov4africa,innov4africa,01/04/2015
POINT E RUE DE DIOURBEL N°2/B,http://creationdentreprise.sn/trustpay-senegal-suarl,TRUSTPAY SENEGAL SUARL,04/03/2015
sotrac mermoz rue 165...,http://creationdentreprise.sn/kourfi-sam-business,kourfi-sam business,03/04/2015
hann maristes scat urbam...,http://creationdentreprise.sn/jaaraf-agro-production,jaaraf agro production,03/04/2015
aeroport leopold sedar...,http://creationdentreprise.sn/tac-negoce,tac negoce,13/04/2015
IMMEUBLE RIVONIA PLACE SOWETO,http://creationdentreprise.sn/kerria-sn-sa,KERRIA SN SA,09/03/2015
"5, avenue carde",http://creationdentreprise.sn/nutraline,nutraline,13/04/2015
bopp rue 9 x 12 villa n° 279,http://creationdentreprise.sn/avitrans-holding,avitrans holding,10/04/2015
"7/bis, rue jean mermoz,...",http://creationdentreprise.sn/boulder-sillenium,boulder & sillenium,09/04/2015
ouest foire cite wore et dior...,http://creationdentreprise.sn/sahelienne-des-metiers-du-sol,sahelienne des metiers du sol,28/10/2014
"corniche ouest , fann mermoz...",http://creationdentreprise.sn/societe-civile-immobiliere-diallotrio,societe civile immobiliere diallotrio,10/04/2015
YOFF LAYENNE,http://creationdentreprise.sn/architecture-dinterieur-arts-design-sarl-adad-sarl,ARCHITECTURE D'INTERIEUR ARTS & DESIGN SARL - A.D.A.D. SARL,27/03/2015
